"filename", "language", "Solidity", "TOML", "Markdown", "JSON", "XML", "Makefile", "JavaScript", "YAML", "Shell Script", "Python", "comment", "blank", "total"
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/contracts/utils/EnumerableMap.sol", "Solidity", 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 141, 34, 267
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/contracts/utils/EnumerableSet.sol", "Solidity", 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 163, 40, 298
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/contracts/utils/Pausable.sol", "Solidity", 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 12, 91
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/contracts/utils/ReentrancyGuard.sol", "Solidity", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 10, 63
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/contracts/utils/SafeCast.sol", "Solidity", 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 145, 16, 212
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/contracts/utils/Strings.sol", "Solidity", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 4, 35
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/logo.svg", "XML", 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 1, 16
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/netlify.toml", "TOML", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/package-lock.json", "JSON", 0, 0, 0, 14013, 0, 0, 0, 0, 0, 0, 0, 1, 14014
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/package.json", "JSON", 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 1, 78
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/renovate.json", "JSON", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 1, 12
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/scripts/gen-nav.js", "JavaScript", 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 1, 9, 33
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/scripts/prepack.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 2, 5, 11
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/scripts/prepare-contracts-package.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 3, 4, 16
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/scripts/prepare-docs-solc.js", "JavaScript", 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 4, 12
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/scripts/prepare-docs.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 1, 7, 21
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/scripts/release/release.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 0, 94, 0, 13, 43, 150
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/scripts/release/synchronize-versions.js", "JavaScript", 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 2, 5, 17
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/scripts/release/update-changelog-release-date.js", "JavaScript", 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 6, 12, 35
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/scripts/release/version.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 4, 9
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/scripts/remove-ignored-artifacts.js", "JavaScript", 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 4, 12, 43
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/test/GSN/Context.behavior.js", "JavaScript", 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 10, 43
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/test/GSN/Context.test.js", "JavaScript", 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 6, 18
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/test/GSN/ERC721GSNRecipientMock.test.js", "JavaScript", 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 1, 11, 56
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/test/GSN/GSNRecipient.test.js", "JavaScript", 0, 0, 0, 0, 0, 0, 96, 0, 0, 0, 1, 27, 124
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/test/GSN/GSNRecipientERC20Fee.test.js", "JavaScript", 0, 0, 0, 0, 0, 0, 56, 0, 0, 0, 3, 19, 78
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/test/GSN/GSNRecipientSignature.test.js", "JavaScript", 0, 0, 0, 0, 0, 0, 74, 0, 0, 0, 4, 16, 94
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/test/TESTING.md", "Markdown", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/test/access/AccessControl.test.js", "JavaScript", 0, 0, 0, 0, 0, 0, 144, 0, 0, 0, 0, 39, 183
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/test/access/Ownable.test.js", "JavaScript", 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 13, 58
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/test/access/TimelockController.test.js", "JavaScript", 0, 0, 0, 0, 0, 0, 908, 0, 0, 0, 2, 83, 993
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/test/cryptography/ECDSA.test.js", "JavaScript", 0, 0, 0, 0, 0, 0, 110, 0, 0, 0, 12, 23, 145
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/test/cryptography/MerkleProof.test.js", "JavaScript", 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 21, 60
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/test/drafts/EIP712.test.js", "JavaScript", 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 3, 12, 58
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/test/drafts/ERC20Permit.test.js", "JavaScript", 0, 0, 0, 0, 0, 0, 87, 0, 0, 0, 4, 27, 118
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/test/helpers/eip712.js", "JavaScript", 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 4, 22
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/test/helpers/merkleTree.js", "JavaScript", 0, 0, 0, 0, 0, 0, 96, 0, 0, 0, 7, 33, 136
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/test/helpers/set-gsn-provider.js", "JavaScript", 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 3, 16
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/test/helpers/sign.js", "JavaScript", 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 15, 8, 67
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/test/introspection/ERC165.test.js", "JavaScript", 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 6, 20
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/test/introspection/ERC165Checker.test.js", "JavaScript", 0, 0, 0, 0, 0, 0, 154, 0, 0, 0, 0, 37, 191
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/test/introspection/ERC1820Implementer.test.js", "JavaScript", 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 15, 67
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/test/introspection/SupportsInterface.behavior.js", "JavaScript", 0, 0, 0, 0, 0, 0, 79, 0, 0, 0, 1, 9, 89
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/test/math/Math.test.js", "JavaScript", 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 13, 59
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/test/math/SafeMath.test.js", "JavaScript", 0, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 99, 399
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/test/math/SignedSafeMath.test.js", "JavaScript", 0, 0, 0, 0, 0, 0, 113, 0, 0, 0, 0, 40, 153
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/test/payment/PaymentSplitter.test.js", "JavaScript", 0, 0, 0, 0, 0, 0, 99, 0, 0, 0, 4, 28, 131
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/test/payment/PullPayment.test.js", "JavaScript", 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 15, 52
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/test/payment/escrow/ConditionalEscrow.test.js", "JavaScript", 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 10, 37
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/test/payment/escrow/Escrow.behavior.js", "JavaScript", 0, 0, 0, 0, 0, 0, 71, 0, 0, 0, 0, 24, 95
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/test/payment/escrow/Escrow.test.js", "JavaScript", 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 5, 15
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/test/payment/escrow/RefundEscrow.test.js", "JavaScript", 0, 0, 0, 0, 0, 0, 119, 0, 0, 0, 0, 30, 149
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/test/presets/ERC1155PresetMinterPauser.test.js", "JavaScript", 0, 0, 0, 0, 0, 0, 104, 0, 0, 0, 0, 31, 135
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/test/presets/ERC20PresetFixedSupply.test.js", "JavaScript", 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 11, 43
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/test/presets/ERC20PresetMinterPauser.test.js", "JavaScript", 0, 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 26, 102
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/test/presets/ERC721PresetMinterPauserAutoId.test.js", "JavaScript", 0, 0, 0, 0, 0, 0, 87, 0, 0, 0, 0, 31, 118
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/test/presets/ERC777PresetFixedSupply.test.js", "JavaScript", 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 14, 50
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/test/proxy/BeaconProxy.test.js", "JavaScript", 0, 0, 0, 0, 0, 0, 122, 0, 0, 0, 8, 34, 164
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/test/proxy/Clones.behaviour.js", "JavaScript", 0, 0, 0, 0, 0, 0, 123, 0, 0, 0, 0, 28, 151
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/test/proxy/Clones.test.js", "JavaScript", 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 2, 7, 55
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/test/proxy/Initializable.test.js", "JavaScript", 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 18, 80
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/test/proxy/ProxyAdmin.test.js", "JavaScript", 0, 0, 0, 0, 0, 0, 102, 0, 0, 0, 0, 16, 118
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/test/proxy/TransparentUpgradeableProxy.behaviour.js", "JavaScript", 0, 0, 0, 0, 0, 0, 346, 0, 0, 0, 5, 88, 439
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/test/proxy/TransparentUpgradeableProxy.test.js", "JavaScript", 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 5, 16
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/test/proxy/UpgradeableBeacon.test.js", "JavaScript", 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 9, 51
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/test/proxy/UpgradeableProxy.behaviour.js", "JavaScript", 0, 0, 0, 0, 0, 0, 191, 0, 0, 0, 0, 40, 231
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/test/proxy/UpgradeableProxy.test.js", "JavaScript", 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 5, 14
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/test/setup.js", "JavaScript", 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 2, 7
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/test/token/ERC1155/ERC1155.behavior.js", "JavaScript", 0, 0, 0, 0, 0, 0, 679, 0, 0, 0, 8, 88, 775
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/test/token/ERC1155/ERC1155.test.js", "JavaScript", 0, 0, 0, 0, 0, 0, 219, 0, 0, 0, 2, 44, 265
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/test/token/ERC1155/ERC1155Burnable.test.js", "JavaScript", 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 18, 68
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/test/token/ERC1155/ERC1155Holder.test.js", "JavaScript", 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 13, 63
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/test/token/ERC1155/ERC1155Pausable.test.js", "JavaScript", 0, 0, 0, 0, 0, 0, 88, 0, 0, 0, 0, 21, 109
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/test/token/ERC20/ERC20.behavior.js", "JavaScript", 0, 0, 0, 0, 0, 0, 248, 0, 0, 0, 0, 65, 313
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/test/token/ERC20/ERC20.test.js", "JavaScript", 0, 0, 0, 0, 0, 0, 250, 0, 0, 0, 0, 66, 316
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/test/token/ERC20/ERC20Burnable.test.js", "JavaScript", 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 7, 20
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/test/token/ERC20/ERC20Capped.test.js", "JavaScript", 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 8, 28
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/test/token/ERC20/ERC20Pausable.test.js", "JavaScript", 0, 0, 0, 0, 0, 0, 96, 0, 0, 0, 0, 39, 135
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/test/token/ERC20/ERC20Snapshot.test.js", "JavaScript", 0, 0, 0, 0, 0, 0, 166, 0, 0, 0, 0, 39, 205
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/test/token/ERC20/SafeERC20.test.js", "JavaScript", 0, 0, 0, 0, 0, 0, 105, 0, 0, 0, 2, 29, 136
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/test/token/ERC20/TokenTimelock.test.js", "JavaScript", 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 15, 72
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/test/token/ERC20/behaviors/ERC20Burnable.behavior.js", "JavaScript", 0, 0, 0, 0, 0, 0, 90, 0, 0, 0, 0, 21, 111
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/test/token/ERC20/behaviors/ERC20Capped.behavior.js", "JavaScript", 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 8, 33
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/test/token/ERC721/ERC721.test.js", "JavaScript", 0, 0, 0, 0, 0, 0, 726, 0, 0, 0, 0, 157, 883
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/test/token/ERC721/ERC721Burnable.test.js", "JavaScript", 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 15, 81
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/test/token/ERC721/ERC721Holder.test.js", "JavaScript", 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 8, 25
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/test/token/ERC721/ERC721Pausable.test.js", "JavaScript", 0, 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 19, 99
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/test/token/ERC777/ERC777.behavior.js", "JavaScript", 0, 0, 0, 0, 0, 0, 458, 0, 0, 0, 4, 94, 556
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/test/token/ERC777/ERC777.test.js", "JavaScript", 0, 0, 0, 0, 0, 0, 370, 0, 0, 0, 6, 108, 484
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/test/utils/Address.test.js", "JavaScript", 0, 0, 0, 0, 0, 0, 314, 0, 0, 0, 0, 70, 384
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/test/utils/Arrays.test.js", "JavaScript", 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 22, 88
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/test/utils/Counters.test.js", "JavaScript", 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 13, 65
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/test/utils/Create2.test.js", "JavaScript", 0, 0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 20, 102
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/test/utils/EnumerableMap.test.js", "JavaScript", 0, 0, 0, 0, 0, 0, 123, 0, 0, 0, 10, 49, 182
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/test/utils/EnumerableSet.behavior.js", "JavaScript", 0, 0, 0, 0, 0, 0, 76, 0, 0, 0, 10, 37, 123
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/test/utils/EnumerableSet.test.js", "JavaScript", 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 3, 12, 47
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/test/utils/Pausable.test.js", "JavaScript", 0, 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 20, 90
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/test/utils/ReentrancyGuard.test.js", "JavaScript", 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 3, 7, 35
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/test/utils/SafeCast.test.js", "JavaScript", 0, 0, 0, 0, 0, 0, 131, 0, 0, 0, 0, 34, 165
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/test/utils/Strings.test.js", "JavaScript", 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 7, 26
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/notes.md", "Markdown", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 5, 12
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/report.md", "Markdown", 0, 0, 225, 0, 0, 0, 0, 0, 0, 0, 0, 192, 417
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/script/DeployPuppyRaffle.sol", "Solidity", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 23
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/slither.config.json", "JSON", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 11
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/src/PuppyRaffle.sol", "Solidity", 181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 31, 259
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/test/PuppyRaffleTest.t.sol", "Solidity", 230, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 58, 309
"Total", "-", 24419, 32, 1327, 14391, 1727, 14, 9366, 157, 124, 514, 7953, 7609, 67633